id,id_Key,Date_Proc,Lat_DNB,Lon_DNB,Rad_DNB,Date_Mscan,Date_LTZ,Line_DNB,Sample_DNB,Rad_I04,QF_Detect,QF_Bitflag,SMI,Thr_SMI,SI,Thr_SI,SHI,Thr_SHI,LI,Thr_LI,Glint,Thr_Gl_SMI,Xcorr,Land_Mask,EEZ,FMZ,MPA,File_DNB,File_GDNB,File_I04,File_VNF,File_EEZ,File_FMZ,File_MPA,File_FLM,File_LSM,File_LTZ,File_RLP,Dist_RLP,File_RLV,Lat_Gring,Lon_Gring,Gran_List,SOLZ_GDNBO,SOLA_GDNBO,SATZ_GDNBO,SATA_GDNBO,LUNZ_GDNBO,LUNA_GDNBO
30,VBD_npp_d20220616_t1729334_x1119193E_y050232N_l0346_s0896_v23,2022-09-24 01:21:03,5.023208,111.919296,157.671,2022-06-16 17:29:33,2022-06-17 01:29:33,346,896,0.398363,1,2529,1.51044,0.253868,0.881231,0.4,0.967791,0.75,0.0855576,0.0001,3.51967e-10,999999,1.717450e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,148.45,25.3232,51.5246,98.0687,37.2601,146.857
31,VBD_npp_d20220616_t1730001_x1129952E_y032140N_l0592_s1109_v23,2022-09-24 01:21:03,3.214025,112.995224,12.3994,2022-06-16 17:30:00,2022-06-17 01:30:00,592,1109,0.324458,2,2209,0.341916,0.328043,0.445315,0.4,0.713613,0.75,0.0885185,0.0001,5.48644e-08,999999,-2.934339e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,149.527,28.5282,44.8839,97.9547,35.0686,146.942
32,VBD_npp_d20220616_t1729370_x1133730E_y046162N_l0375_s1120_v23,2022-09-24 01:21:03,4.616151,113.372978,14.2302,2022-06-16 17:29:37,2022-06-17 01:29:37,375,1120,0.240666,1,2529,0.414328,0.356901,0.426964,0.4,0.758226,0.75,0.0871543,0.0001,4.4034e-08,999999,-3.538021e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,148.158,27.8611,44.5074,98.3771,36.1165,148.377
33,VBD_npp_d20220616_t1729334_x1134930E_y047862N_l0347_s1132_v23,2022-09-24 01:21:03,4.786169,113.493019,242.702,2022-06-16 17:29:33,2022-06-17 01:29:33,347,1132,0.239172,1,2529,1.30748,0.259925,0.78324,0.4,0.960141,0.75,0.0870358,0.0001,5.45497e-08,999999,1.408503e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.959,27.8909,44.1,98.1133,36.2077,148.635
34,VBD_npp_d20220616_t1729548_x1133190E_y035780N_l0531_s1146_v23,2022-09-24 01:21:03,3.577984,113.318985,16.4647,2022-06-16 17:29:54,2022-06-17 01:29:54,531,1146,0.345655,2,2209,0.285915,0.259864,0.560164,0.4,0.542534,0.75,0.0883485,0.0001,9.19429e-08,999999,7.237493e-02,1,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,149.063,28.6976,43.6243,98.7615,35.2138,147.614
35,VBD_npp_d20220616_t1729370_x1136271E_y045508N_l0379_s1159_v23,2022-09-24 01:21:03,4.550774,113.627060,161.959,2022-06-16 17:29:37,2022-06-17 01:29:37,379,1159,0.345299,11,18913,1.28511,0.248096,0.798066,0.4,0.969637,0.75,0.0874178,0.0001,9.78753e-08,999999,2.011841e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.243778,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,148.097,28.2903,43.1542,98.1361,35.9257,148.652
36,VBD_npp_d20220616_t1729370_x1136431E_y046110N_l0370_s1160_v23,2022-09-24 01:21:03,4.611049,113.643066,94.8143,2022-06-16 17:29:37,2022-06-17 01:29:37,370,1160,0.334558,4,18917,1.14851,0.274541,0.848451,0.4,0.947249,0.75,0.0873623,0.0001,9.19963e-08,999999,6.629594e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.339444,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,148.036,28.2683,43.1172,98.7334,35.9696,148.717
37,VBD_npp_d20220616_t1729334_x1137254E_y047377N_l0349_s1167_v23,2022-09-24 01:21:03,4.737669,113.725395,202.844,2022-06-16 17:29:33,2022-06-17 01:29:33,349,1167,0.309022,9,117217,1.22226,0.219379,0.770468,0.4,0.860293,0.75,0.0872611,0.0001,1.10743e-07,999999,3.476646e-01,3,,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.418383,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.893,28.2727,42.8607,97.989,36.0438,148.897
38,VBD_npp_d20220616_t1729334_x1137399E_y047425N_l0348_s1169_v23,2022-09-24 01:21:03,4.742475,113.739929,618.117,2022-06-16 17:29:33,2022-06-17 01:29:33,348,1169,0.352128,4,100837,1.17708,0.191272,0.770468,0.4,0.932284,0.75,0.0872663,0.0001,1.1414e-07,999999,4.910322e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.882,28.2906,42.7878,98.0564,36.0404,148.919
39,VBD_npp_d20220616_t1729352_x1138588E_y046721N_l0356_s1189_v23,2022-09-24 01:21:03,4.672064,113.858765,933.495,2022-06-16 17:29:35,2022-06-17 01:29:35,356,1189,0.321542,4,100837,1.61524,0.269122,0.796959,0.4,0.973648,0.75,0.087442,0.0001,1.6041e-07,999999,9.393800e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.884,28.5306,42.0626,98.6101,35.9135,149.03
40,VBD_npp_d20220616_t1729334_x1139439E_y046989N_l0350_s1200_v23,2022-09-24 01:21:03,4.698901,113.943916,108.973,2022-06-16 17:29:33,2022-06-17 01:29:33,350,1200,0.220038,4,100837,0.874413,0.315178,0.652805,0.4,0.892246,0.75,0.0874657,0.0001,2.09777e-07,999999,-1.409839e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.823,28.6248,41.6663,97.9302,35.8964,149.15
41,VBD_npp_d20220616_t1729299_x1140697E_y049508N_l0310_s1211_v23,2022-09-24 01:21:03,4.950780,114.069710,153.525,2022-06-16 17:29:29,2022-06-17 01:29:29,310,1211,0.382856,4,100837,1.40037,0.234048,0.862708,0.4,0.975858,0.75,0.0872561,0.0001,2.27514e-07,999999,2.728422e-01,3,Bruneian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.549,28.5969,41.2637,98.4732,36.0586,149.475
42,VBD_npp_d20220616_t1729138_x1142928E_y058794N_l0167_s1214_v23,2022-09-24 01:21:03,5.879363,114.292770,2942.51,2022-06-16 17:29:13,2022-06-17 01:29:13,167,1214,0.42461,4,100837,2.17615,0.278563,0.841009,0.4,0.916621,0.75,0.086121,0.0001,1.91296e-07,999999,4.578113e-02,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,146.658,28.1413,41.1499,98.3289,36.7933,150.325
43,VBD_npp_d20220616_t1729156_x1143231E_y058023N_l0178_s1221_v23,2022-09-24 01:21:03,5.802309,114.323051,39.3398,2022-06-16 17:29:15,2022-06-17 01:29:15,178,1221,0.412518,4,100837,0.903575,0.314426,0.826937,0.4,0.943911,0.75,0.0862405,0.0001,2.14791e-07,999999,-1.371486e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,146.708,28.2508,40.883,98.7013,36.7067,150.321
44,VBD_npp_d20220616_t1729138_x1143398E_y058237N_l0174_s1222_v23,2022-09-24 01:21:03,5.823672,114.339806,29.0853,2022-06-16 17:29:13,2022-06-17 01:29:13,174,1222,0.446092,4,100837,0.802017,0.264277,0.813571,0.4,0.933716,0.75,0.0862178,0.0001,2.38395e-07,999999,1.186480e-01,3,Malaysian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,146.685,28.2489,40.8489,97.8343,36.7207,150.348
45,VBD_npp_d20220616_t1729316_x1141923E_y047621N_l0335_s1234_v23,2022-09-24 01:21:03,4.762122,114.192276,81.8033,2022-06-16 17:29:31,2022-06-17 01:29:31,335,1234,0.338969,4,35301,0.91586,0.259691,0.735395,0.4,0.889885,0.75,0.087562,0.0001,3.90276e-07,999999,1.420402e-01,3,Bruneian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.652,28.9299,40.3967,97.8445,35.8271,149.508
46,VBD_npp_d20220616_t1729316_x1144397E_y047669N_l0329_s1271_v23,2022-09-24 01:21:03,4.766877,114.439690,13.1413,2022-06-16 17:29:31,2022-06-17 01:29:31,329,1271,0.403484,8,18913,0.5207,0.309088,0.85214,0.4,0.842731,0.75,0.0877374,0.0001,7.17147e-07,999999,-1.917348e-01,3,Bruneian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,0.543872,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.528,29.2861,39.0022,98.294,35.705,149.834
47,VBD_npp_d20220616_t1729316_x1144506E_y047511N_l0331_s1273_v23,2022-09-24 01:21:03,4.751131,114.450645,41.0691,2022-06-16 17:29:31,2022-06-17 01:29:31,331,1273,0.393455,1,2529,0.952927,0.273294,0.834308,0.4,0.954942,0.75,0.0877628,0.0001,7.56197e-07,999999,3.167664e-04,3,Bruneian Exclusive Economic Zone,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.536,29.3141,38.9263,98.1405,35.6856,149.837
48,VBD_npp_d20220616_t1729334_x1144443E_y047075N_l0338_s1274_v23,2022-09-24 01:21:03,4.707457,114.444267,34.8513,2022-06-16 17:29:33,2022-06-17 01:29:33,338,1274,0.379727,4,100837,0.827508,0.292442,0.79872,0.4,0.931457,0.75,0.0878168,0.0001,7.29001e-07,999999,-1.024214e-01,1,,,,SVDNB_npp_d20220616_t1728558_e1730199_b55109_c20220616185510610431_oebc_ops.h5,GDNBO_npp_d20220616_t1728558_e1730199_b55109_c20220616185328643035_oebc_ops.h5,SVI04_npp_d20220616_t1728558_e1730199_b55109_c20220616185514739828_oebc_ops.dspace_rad,VNFF_npp_d20220616_t1728558_e1730199_b55109_v30.csv,eez_v11.shp,WPP_BFAR_merge.shp,vbd_mpa_r20170830.shp,VNF-VBD_npp_20120301-20151231_global_asia-enhanced_c201607211230.bitmask,vbd_landsea_r20220824.mask,timezone.shp,VBD_platforms-recurring_2015_r20170330.shp,999999,VBD_bridges_c20160811.shp,8.080222;6.129436;3.850294;-1.020687;1.113752;3.191976,106.229462;120.018143;133.602020;132.453903;118.899467;105.213303,npp_d20220616_t1726050_e1727291_b55109;npp_d20220616_t1727304_e1728545_b55109;npp_d20220616_t1728558_e1730199_b55109;npp_d20220616_t1730212_e1731454_b55109,147.574,29.3493,38.884,98.8393,35.6469,149.806
